,Comment,id,date,Pos,Neg,Neu
173,"Enjoyed the Bender moment, hilarious!","
 @rustyman8716
 ",6 months ago,0.677,0.0,0.323
174,"The thing with BMW is things looks like quality but they fall apart really quickly,  I have seen  2020 cars that the plastics on the outside  are completely destroyed by the elements and inside is even worse","
 @CanyonsCarver
 ",6 months ago,0.04,0.204,0.756
175,"opening and closing of the roof is like wiping out someones ""bottom part"" :)","
 @PetrSTRansky
 ",6 months ago,0.314,0.0,0.686
176,Nothing like a old sunroof button,"
 @JJ-vy2rh
 ",6 months ago,0.0,0.345,0.655
177,Dafuq are these car prices these days️ a Q7 from 5 years ago had similar starting price...,"
 @yuxuanxiao9285
 ",6 months ago (edited),0.0,0.0,1.0
178,This is the best looking SUV from Mercedes currently. Beautiful proportions & elegant lines. Wish I could say that about the GLE or its wicked coupe sister.,"
 @mziwendukuntsele671
 ",6 months ago,0.373,0.091,0.536
179,One major thing you missed out on the annoying things is mercedes charging a subscription to use features which the car already has equipped,"
 @robloxfan4271
 ",6 months ago,0.0,0.189,0.811
180,Its a hard close call..but GLC or Lexus NX?,"
 @aminalekhorshid2500
 ",4 months ago,0.0,0.167,0.833
181,6:38 Best motoring journalism expressing their displeasure. Spot on.,"
 @aizatms
 ",6 months ago,0.344,0.0,0.656
182,Nice design inside out,"
 @devinmorgan7587
 ",6 months ago,0.483,0.0,0.517
183,Mat everything now looks a bit Meh on 0-60 after the murtry?? :P,"
 @thenickstep
 ",6 months ago,0.236,0.088,0.676
184,Protect the editor at all costs,"
 @akhinasheedi
 ",6 months ago,0.342,0.0,0.658
185,It's funny Matt how you don't even need a straight stick no more ! It's not going in much anyways ,"
 @misu110382
 ",6 months ago,0.131,0.189,0.68
186,"48 mpg purely on petrol  not possible , I think it was showing because of the previous mpg which was on electric , I have bmw 530e it drinks petrol after battery finishes like 25mpg but its shows 62 mpg as average because it was on  electric mode previously.............","
 @MrAshtonunderlyne1
 ",6 months ago,0.038,0.0,0.962
187,To be fair.  It should be designed so you don't need to consult the manual to figure out a sunroof button,"
 @user-uv3cs4ox8s
 ",6 months ago,0.108,0.0,0.892
188,Im building this car in the factory. And the E-Class W214/S214 too.,"
 @YGOrica
 ",6 months ago,0.0,0.0,1.0
189,"Bit of an odd choice here but I’d prefer the discovery sport followed by the xc60 in this price range. The Q5, Glc and the X3 feel like lifted versions of their sedan counter parts. 
The discovery sport offers a rugged-Ish feel to it and has the Land Rover badge. 
The xc60 is loaded with tech and features and looks unique.","
 @kr63
 ",6 months ago,0.052,0.026,0.922
190,The fake exhausts are a beautiful design detail.,"
 @robertninic5555
 ",5 months ago,0.298,0.397,0.305
191,So you use a childseat for a baby groep 1 and you use achildseat group 3 for the id 5.,"
 @ralfsteele415
 ",6 months ago,0.0,0.0,1.0
192,Hope they update gls interiors as well.. it looks soo outdated especially the steering wheel,"
 @rohitantwal7719
 ",6 months ago,0.172,0.0,0.828
193,11:29 that was hilarious. Well done editor,"
 @ZuraKazi
 ",6 months ago,0.49,0.0,0.51
194,"""Just to confirm it is indeed a Mercedes"" ","
 @muhammedkaracobanoglu7670
 ",6 months ago,0.0,0.0,1.0
195,"thankyou editor, nice outtakes haha","
 @brikshitter9973
 ",6 months ago,0.659,0.0,0.341
196,"macan, GLC, X3 should be compared with Q5 not with Q3 my opinion","
 @ANIME-lq8qp
 ",4 months ago,0.0,0.0,1.0
197,"Hi Mat hope you’re alright ! 
Would u recommend upgrading my 2020 GLC 220d Coupe 4Matic 194hp, the facelift for this new GLC (when the coupe launches, cus I dont like the SUV) or ditching the SUV and go for the C43 4matic+ 2023, or go for the new 4 series","
 @erzontershani5362
 ",6 months ago,0.146,0.04,0.814
198,1 carwow video a day to keep this Canadian winter depression at bay,"
 @realkingtv7885
 ",6 months ago,0.0,0.27,0.73
199,"I take Q5 , X3, GLC .
Also NX,GV60,QX55
I love this GLC @carwow","
 @aqilstyle3025
 ",6 months ago (edited),0.318,0.0,0.682
200,I need a V8. I guess this car isn’t all I’ll ever need.,"
 @SeattleEUC
 ",6 months ago,0.0,0.0,1.0
201,"Yeah, do be careful of potholes when off-roading!","
 @Angelparakeov
 ",6 months ago,0.405,0.0,0.595
202,"sad it doesn't have Heated Steering Wheel in UK version , no option to add it as well ️️️","
 @Il0lIiIlilLHD
 ",6 months ago,0.094,0.237,0.67
203,12:00 so that issue is not only occurring in Germany ,"
 @mustafanasif6041
 ",6 months ago,0.0,0.0,1.0
204,"1:58 ""in Europe [...], but in the UK...""
Wait... Did the UK leave the continent now as well? :O","
 @huawafabe
 ",6 months ago,0.117,0.177,0.706
205,I really don't understand the obsession with the fake exhausts... Does Matt think the car would look better with an actual pipe there? It looks great the way it is so who cares!?,"
 @evgenanas1033
 ",4 months ago,0.238,0.076,0.686
206,Yessssss more bloopers of Matt,"
 @quincy578
 ",6 months ago,0.0,0.0,1.0
207,Mat can you drag race a Tesla Model S Plaid against a Lamborghini Ultimae with Yianni?,"
 @okithdesilva129
 ",6 months ago,0.0,0.137,0.863
208,"An intuitive interior design should be you don't have to check the manual to achieve basic functions, such as opening the roof. Not to mention nobody would look at a roof opener switch and say, it looks cheap. Cost saving going way too far.","
 @jkliao6486
 ",6 months ago,0.0,0.0,1.0
209,5:25 i got the same sunroof fuzz with a 5series BMW i rented for the weekend. Never managed to open it completely.,"
 @sakichugouken2474
 ",6 months ago,0.0,0.0,1.0
210,2:20 isnt that a Q3 instead of Q5?,"
 @DrTriggz
 ",6 months ago,0.0,0.0,1.0
211,"They’ve done a good job with the design of this, looks less like a hearse than the previous model","
 @Jaykae_t
 ",6 months ago,0.254,0.0,0.746
212,"Мэт,ты самый стильный авто журналист.Не смотря на то что электричество включается на 2часа  потом 6 часов его нет.Я все равно стараюсь смотреть твои новые видео.
Я очень сильно устал от войны.
Мы Украинци   очень благодарны Вам Англичанам за помощь которую Вы нам оказываете.
Теперь немного по теме.
Я смотрю Ваши видео как фантастические фильмы.Честным путем в Украине заработать на такой автомобиль  практически не возможно.Только у политиков и их детей.Примерно  85% Украинцев ездят на старых авто.,которые  в Польше или в Германии ездили уже лет 10.Потом эти авто попадают в Украину и тут еще  лет  10 ездят.И все берегут эти старые авто,потому что новое авто не купишь.И это не потому что люди ленивые и не хотят честно работать.Наше правительство нас постоянно обворовывало.За последние 30 лет только теперь в Украинцев сильный,умный и честный президент-Зеленский.
Ты можешь себе представить что-бы в 21 веке  работающей семье  было трудно отремонтировать автомобиль 1980 года выпуска?!
Я иногда вижу по телевизору шоу в которых  ради забавы разбивают авто.У меня слезы  появляются на глазах от мысли что на той хоть и старой машине можна зделать  много полезных дел для семьи.
Не хочу говорить о грусном.Мэт ты хороший и веселый и умный парень.Снимай дальше свои хорошие видео.Это помогает мне немного отвлечься от войны.
Будь здоров и мирного неба над головой тебе и твоей семье..","
 @igorraptorf-22
 ",6 months ago (edited),0.0,0.0,1.0
213,"WTF the GLC starts at that price in the UK now?? That's mad, that's like 60 grand!","
 @anngo4140
 ",4 months ago,0.205,0.312,0.484
214,"No worries Matt, have an Apple 13 Pro and an Apple Watch and I Absolutely llllooov…HATE them.

Although love my 19 E-class. Air suspension, Burmester and glass roof is awesome!","
 @tomryner5830
 ",6 months ago (edited),0.223,0.13,0.648
215,How about an off-road Darren challenge the Mercedes v Velar.,"
 @OldCharlieRum1903
 ",6 months ago,0.14,0.0,0.86
216,"Most expensive in the category, even more than a Porsche, would never chose this over the competitors","
 @joshuathomas512
 ",6 months ago,0.0,0.0,1.0
217,Looks like an MG HS from the back ,"
 @leeradford7663
 ",6 months ago,0.263,0.0,0.737
218,the panoramic sunroof scene I'm dead no actually this whole video is funny,"
 @kutlwanokutlwano4519
 ",3 weeks ago (edited),0.149,0.335,0.515
219,I REALY like the brake noise,"
 @oshimida
 ",6 months ago,0.385,0.0,0.615
220,It’s definitely better than any “EQ” model.,"
 @belajboymario
 ",6 months ago,0.528,0.0,0.472
221,"I hate how theres no more knobs/physical buttons anymore, very sad to see practicality gone out the window...","
 @Apnz7
 ",5 months ago,0.0,0.399,0.601
222,"Instead of wasting your time watching fashion shows
or comedy shows, you can invest that little time into
digital currency market where every little of your
time spent counts.","
 @greennex3147
 ",6 months ago,0.078,0.084,0.839
223,"thanks for making something new, much better","
 @cuky_tattoo1703
 ",6 months ago,0.537,0.0,0.463
224,Love the editor ,"
 @Baba__Yaga_
 ",6 months ago,0.677,0.0,0.323
225,Mat can you drag race a Bugatti Chiron Super Sport against a Rimac Nevera with Yianni?,"
 @okithdesilva129
 ",6 months ago,0.219,0.107,0.674
226,Is this the one that you have to pay a subscription for the heated seats,"
 @nathanharrellyoutube
 ",6 months ago,0.0,0.097,0.903
227,that burberry jacket tho ,"
 @donaldstash
 ",5 months ago,0.0,0.0,1.0
228,"6:30 Sorry, Matt, but it’s pretty intuitive. 
I was sitting here shouting ’Swipe back’ and all I’ve ever seen of this is when you tilted it  ","
 @bionicrusty9856
 ",6 months ago (edited),0.151,0.04,0.808
229,Tesla could easily implement this height adjustment feature. it is great.,"
 @VishnuKamath0x1418872
 ",5 months ago,0.419,0.0,0.581
230,The exaust needs an Upgrade Like the Most new Gen Cars but its a beuty Car.,"
 @AllYouNeed999
 ",6 months ago,0.111,0.0,0.889
231,The funniest video so far ,"
 @ademineshat
 ",6 months ago,0.474,0.0,0.526
232,"Yeah, everything looks interesting until 2:15…","
 @kv6373
 ",4 months ago,0.551,0.0,0.449
233,Editor/s need a pay rise ,"
 @georgeholliday3808
 ",6 months ago,0.0,0.318,0.682
234,"Why do they insist on chrome everywhere? 
Every time I get a Mercedes it had to be de-cromed.  
Interior looks amazing I just hope the seats are more comfortable than the new A Class.","
 @skinwalker_
 ",6 months ago,0.276,0.0,0.724
235,yep ! a cheap car to run…but a highly expensive to get ,"
 @Pajaa37
 ",6 months ago,0.238,0.0,0.762
236,"Between GLC and GLE, which is a better option for the driver?","
 @Andrew-fq6zx
 ",6 months ago,0.225,0.0,0.775
237,Watch out for all the rattling inside the cabin. My GLE 400d makes noises all over the place. Squeak and Rattle ,"
 @farhanaliborker
 ",6 months ago,0.0,0.0,1.0
238,"Pointed out the cheap plastic in gear selector and middle storage button but didn't mention the fact that this facelift comes with massive horrible hard plastic door arms (straight from a Fisher-Price car) while the older version has nice stitched leather. Plus seat adjustment buttons have no longer any motion/feedback, just feel glued to the door (with touch sensors) - just feels wrong. Huge downgrades. Plus despite it's spacious look on the outside it's very small inside - smallest comparing to X3 and Q5. At the back people with 6 foot plus hit the ceiling with head.","
 @kuzmajacek
 ",3 months ago (edited),0.062,0.124,0.813
239,That’s the same jacket Matt had last winter.,"
 @zachao9259
 ",6 months ago,0.0,0.0,1.0
240,great info and entertainment.,"
 @CamberHill
 ",3 months ago,0.775,0.0,0.225
241,Matt looks just like an old Tom Holland when wearing glasses hahaha,"
 @jgerardog83
 ",5 months ago,0.379,0.0,0.621
242,"1:37, massive panel gap at the C-pillar. I though press cars where supposed to be perfect, Mercedes?","
 @Arpedk
 ",6 months ago,0.198,0.0,0.802
243,We need soundsystem tests from carwow!!!,"
 @oliverwebb6772
 ",5 months ago,0.0,0.0,1.0
244,BMW X3 ️,"
 @faizanarif5703
 ",6 months ago,0.0,0.0,1.0
245,"Mercedes nailed this SUV! Such good looking car inside-out. However, I must point out the interiors of this particular vehicle that Matt reviewed are not exciting. Matt could have gotten a vehicle that was spec'd out with contrast color interiors. For example, this vehicle would have looked sublime in light/beige/white color interior given that the exterior is dark colored. That way, we know what the vehicle is actually capable of bringing to the table, instead of reviewing the vehicle on its bad day and not knowing it's full potential. It's not really minor even though it may seem like.","
 @piyushbansal4433
 ",6 months ago (edited),0.078,0.058,0.864
246,"Matt - It didn’t go in the hole, it just dropped out 
Me - Thats what she said !!!!!","
 @jerardlopez1038
 ",6 months ago,0.0,0.0,1.0
247,10:43 EVERY SINGLE CAR with disc brakes does that,"
 @drone_tours
 ",6 months ago,0.0,0.0,1.0
248,With these PHEVs. When you boot it from EV mode you hammer a completely cold engine. How is this good and what effect will this have on engine reliability?,"
 @hallga007
 ",6 months ago,0.111,0.0,0.889
249,The only Benz I need is the C63 AMG W204 lol,"
 @Pawcio2115
 ",6 months ago,0.237,0.0,0.763
250,Bring back clear and transparent titles. I’ve got more to do than second guessing….,"
 @Viewtolove
 ",6 months ago,0.167,0.0,0.833
251,"80 miles of all-electric range is brilliant.  This is more than enough for 95% of drivers to cover the daily commutes on electric only.  Tesla nutjobs will never accept PHEVs are useful, but in reality (as opposed to Teslaworld) this sort of range is amazing with none of the charging dramas that full EVs have on long trips.  Well done Mercedes.","
 @Patrick-bu5vy
 ",6 months ago,0.175,0.023,0.802
252,"had one as a loaner, lots of creaks and rattles.... and it had 2000 km on it LOL, rattles drive me nuts, I couldnt own one.","
 @twfinc6855
 ",6 months ago,0.127,0.083,0.79
253,"I get that the Stick of Truth is a fun little thing and is now like a recognized Matt Watson creation but would you rather they just have those weedy and ugly exhausts exposed? That'd definitely ruin the look of the rear. Honestly, I would much rather havea nice looking rear with fake exhausts than having the actual thing just spoiling thinga.","
 @Walbertron3000
 ",4 months ago,0.219,0.245,0.536
254,"For quality and cost..the new CX60 Homura will give it a run for the money, and the others","
 @davedaggitt6926
 ",6 months ago,0.0,0.0,1.0
255,Amazed that this business still is around. Not in time with the state of our planet,"
 @raymondkarlsson9794
 ",6 months ago,0.176,0.0,0.824
256,Whatever they pay Matt I hope it’s a lot lol,"
 @machinamation3014
 ",5 months ago,0.471,0.116,0.413
257,"Both brothers are mechanics, they both say never buy a Mercedes out of warranty.","
 @universeisundernoobligatio3283
 ",5 months ago,0.0,0.0,1.0
258,the breaks sound like the horn before the fight in those ancient movies,"
 @shresthadibyan6784
 ",6 months ago,0.155,0.161,0.683
259,"Wow, a plug-in hybrid with 80 miles of range? Pretty sure that version’s not available where I live in the States. Come on #mbusa, get with the program!","
 @FinchComputers
 ",5 months ago,0.294,0.0,0.706
260,"Only today I noticed that after Matt typing in ""help me ca"" the third option is ""help me catch the rabbit""","
 @MrStillfree69
 ",6 months ago,0.231,0.0,0.769
261, got to love the editors,"
 @WangBawasht
 ",5 months ago,0.512,0.0,0.488
262,"Kinda disappointed you didn’t take advantage of the one time you could have benefited from “hey Mercedes, open the sunroof”","
 @Msteinhelfer
 ",6 months ago,0.088,0.123,0.789
263,Do the Mazda CX-60 3.3 Diesel! ️,"
 @rrAzz
 ",3 months ago,0.0,0.0,1.0
264,I would prefer an b150 than this especially with the monthly subscriptions Merc is doing,"
 @ardrum6450
 ",6 months ago,0.0,0.0,1.0
265,"Diesel plug-in hybrid is the best thing ever. EV in the city, better economy than any other hybrid on a highway!","
 @tedarcher9120
 ",5 months ago,0.291,0.0,0.709
266,Mat with one T. You know that guy had it rough,"
 @TheJrschaefer
 ",6 months ago,0.0,0.0,1.0
267,"16:40 ""She's mad as hell"". Yep, that's probably because you drove straight out in front of her.","
 @masmainster
 ",6 months ago,0.192,0.15,0.657
268,We drive a PHEV and when we first bought it 2 years ago we saved a ton of cash. Now that electricity is 5 times more expensive it is cheaper to run on petrol,"
 @andyhoward3390
 ",6 months ago,0.088,0.0,0.912
269,"FYI ... the Mercedes 2023 GLC 300 4MATTIC SUV has been increased in price by $3,350.00 over the 2022 model.
I think Mercedes is getting very greedy and they will lose many new customers as they will refuse the pay this ridiculous increase and look for other SUV models.","
 @JohnUSA7
 ",2 months ago,0.118,0.2,0.681
270,Sure q5 is not a competitor to this rather a Q3?,"
 @irdibasha391
 ",6 months ago,0.223,0.0,0.777
271,The car looks hedious honestly particularly from the back...they should take some inspiration from the rangerover sport.,"
 @cnchristopher257
 ",5 months ago,0.299,0.0,0.701
272,"£51k starting, damn, they are getting pricier","
 @LoosSerine
 ",6 months ago,0.0,0.31,0.69
273,Not a fan of always reviewing the PHEV version of the cars. Realistically most people will always get the mild hybrid as the extra price on PHEV never justify the fuel price it saves.,"
 @zicongma6702
 ",6 months ago,0.0,0.058,0.942
274,"Such an obsession with fake exhausts and vents - styling in the former and occasionally drag reduction in the latter. I acknowledge it is a presenter viewpoint and theatre (water bottles, airborne non-stowing boot covers, “scratchy bits” of no consequence….) but it does become an unnecessary and juvenile distraction to what can otherwise be an insightful review. Otherwise, Keep up the good work ! ","
 @CP-sy9cd
 ",4 months ago,0.056,0.173,0.771
275,£52k starting price ! Dam.....,"
 @James-yl3kk
 ",4 months ago,0.0,0.0,1.0
276,Never ever have I seen those pop up banners he speaks about. ,"
 @woutd4873
 ",5 months ago,0.0,0.0,1.0
277,I just can't get over the slight sagging aesthetic on the exterior of Mercedes,"
 @cameronthorby5799
 ",6 months ago,0.0,0.0,1.0
278,"Glossy and fragile buttoms will scrats nicely over time,,,,amazing they still use them,,,,only take some keys to make permanent damages.....","
 @christianx7421
 ",5 months ago,0.132,0.0,0.868
279,"As long as I have the Macan anf X3 options, Mercedes can shove it","
 @FunYl
 ",5 months ago,0.0,0.0,1.0
280,Carwow must be making a fortune if presenters are wearing Burberry coats costing £800 plus ,"
 @samjep2
 ",6 months ago,0.0,0.0,1.0
281,How to electric cars hold up in traffic it would be nice to try,"
 @solasoul1135
 ",6 months ago,0.177,0.0,0.823
282,"Man, don't touch it!  just stay collected.","
 @krajchek
 ",5 months ago,0.0,0.0,1.0
283,Editor if you are reading this please add more of Matt fails,"
 @your-mom_was_here
 ",6 months ago,0.167,0.195,0.637
284,"When you say ""you're watching carwow ""
But subtitles say""you're watching Carl wow ""
","
 @rubalmalik5250
 ",6 months ago,0.321,0.0,0.679
285,I think you made an error as you misplaced your footage of a W123 and instead replaced it with footage of an ugly crossover with options that require a paid monthly subscription to work.,"
 @3rdworldgarage450
 ",6 months ago,0.0,0.171,0.829
286,I’ve just finished my configuration. PRICEWOOOOOW!!!!!,"
 @vule7168
 ",6 months ago,0.0,0.0,1.0
287,Miss your parcel-shelf chucking.,"
 @kabirkharadi8073
 ",6 months ago,0.0,0.348,0.652
288,this the most british car review i have ever seen .... it was hilarious,"
 @AdityaTiwari-es3lq
 ",5 months ago,0.184,0.0,0.816
289,"""The only Mercedes you'll ever need"" unless you need a comfortable luxury sedan or a high performance sports coupe or a compact hatchback or ...","
 @kissgergo5202
 ",6 months ago,0.136,0.0,0.864
290,"Swipe your finger through a slatted groove AND HOLD IT to open your panoramic roof????? Mercedes knew EXACTLY what they were doing why they designed it like that. Someone at mercedes is very repressed maybe??? And then Mat just faffing around it and punching it with his finger I--
","
 @xevan_knight_official
 ",5 months ago,0.048,0.068,0.884
291,"Can u please review the Maserati MC20 
And do a SUV TEST between the best from Germany and New Range Rover","
 @kopanomochwadi
 ",6 months ago,0.277,0.0,0.723
292,"Bruh, Matt you are forgetting how tp drive cars by driving supercars every day lol, look at the traffic behind him in 17:26 hahahaha, no worries man I still dont even know how to ride a tricicle ;)","
 @mali22ss13
 ",6 months ago,0.113,0.12,0.767
293,"Don't be fooled, they are prone to all sorts of issues and are not built to last more than the warranty period unlike the Mercedes vehicles of the 80s and early 90s (W124 and W140). Look for the major tyre skipping issue which wore out 1 front tyre prematurely and a host of other issues.","
 @frankm6110
 ",5 months ago,0.04,0.0,0.96
294,The last Mercedes I had was a 2008.  No more.,"
 @rlb2444
 ",4 months ago,0.0,0.239,0.761
295,You could build a car from Lego and still have less plastic than a merc,"
 @stevenpostlethwaite2631
 ",6 months ago,0.0,0.0,1.0
296,They need to fix their Adblue system issues and give more than 3 years warranty.,"
 @gabbar5758
 ",3 months ago,0.0,0.0,1.0
297,"Disappointed with Mat pulling out in front of the Range Rover, seemed a bit self important on his part (I'm making a video I should have right of way), thought he was the""common man"" and not ""entitled""","
 @malcolmc5964
 ",6 months ago,0.049,0.084,0.867
298,Will not save you a lot of cash in E mode. In Sweden diesel and Electric is a bit the same. Gasoline is the cheapest.,"
 @tomryner5830
 ",6 months ago,0.0,0.111,0.889
299,Is the new GLC rear wheel steering?,"
 @Locoman2002
 ",4 months ago,0.0,0.0,1.0
300,"Not sure plugging in and running on ev will save you a ton of money. What is the miles per KWh of that GLC. My guess is the diesel will be cheaper.  I worked out it’s about 31p per mile on electricity and 24p per mile on diesel.  And if the hybrid bit makes the engine twice as efficient, assuming 60mpg, it’s about 16p per mile. So never run your PHEV on electric only!","
 @paulsj3273
 ",6 months ago (edited),0.081,0.025,0.893
301,"Finally Finally 
I've been waiting for this video for soon long","
 @harryreichman7372
 ",6 months ago,0.0,0.0,1.0
302,Would the new GLB not be a better buy?,"
 @johnnywires943
 ",5 months ago,0.0,0.256,0.744
303,"Just get a golf! The back passenger space is SPACIOUS. the front is wow nice. The boot is nice. Take the stereo out and get yourself a nice aftermarket stereo for about £200. 

All these bmw's merc....audies can't caompare...

Your average Golf is a well made built car for everyday use and is a show piece and saves you loads of money when u need to repair it.","
 @thetruth2929
 ",2 weeks ago,0.201,0.0,0.799
304,"idk, 190e evo2 seems like the best mercedes to me","
 @jahames4334
 ",6 months ago,0.444,0.093,0.464
305,190e tilt slide switch easy to use,"
 @rsjoh108
 ",6 months ago,0.326,0.0,0.674
306,Mat can you review a new Bugatti Bolide?,"
 @okithdesilva129
 ",6 months ago,0.0,0.0,1.0
307,How do you guys live with such small roads? The roads in Finland are way bigger than the roads in this video,"
 @shueibdahir
 ",5 months ago,0.0,0.0,1.0
308,The Genesiss have real leather all over…and doorbins soft …,"
 @Paravantos
 ",6 months ago,0.0,0.0,1.0
309,"My V90 has the same kind of system for the pano roof, lol, why??? Just give us buttons","
 @Welovedaxies
 ",6 months ago,0.164,0.0,0.836
310,Overhead touch controls for the sunroof? What mushrooms are Mercedes button designers taking?,"
 @marksapollo
 ",6 months ago,0.0,0.0,1.0
311,"Q3 its competitor? Maybe you may say Q5, not Q3.","
 @rajoymerlin4300
 ",6 months ago,0.0,0.0,1.0
312,You could build a car from Lego and still have less plastic than a merc,"
 @stevenpostlethwaite2631
 ",6 months ago,0.0,0.0,1.0
313,My favorite Village in the shire!,"
 @balipiev
 ",6 months ago,0.397,0.0,0.603
314,that guy is fucking awesome. regards from Germany my friend,"
 @wasgeht2409
 ",5 months ago,0.487,0.0,0.513
315,Who much torque does the diesel make?,"
 @brendonfleetwood6069
 ",6 months ago,0.0,0.0,1.0
316,"FPACE P400e
400hp 
40 mile range
Same list price
Sportier drive and feels more upmarket but 8% Bik vs 5% on this

Id rather the Jag but personal preferance","
 @T2oys
 ",6 months ago,0.0,0.0,1.0
317,"Not quite true Matt, the police will write to you to offer counselling as they tell you that the case is closed!","
 @lknight5579
 ",6 months ago (edited),0.0,0.119,0.881
318,"The way how the touch screen is integrated into the console is beyond words ugly. They should've integrated it seamlessly instead of letting it stick out so much cramming the air vent area. When I first saw it, I literally thought that I googled a manipulated Mercedes interior where someone just glued a big fat monitor onto the console of his car. Still can't believe it, a total downgrade comparing to the last generation.","
 @michaelbrown192
 ",5 months ago,0.0,0.082,0.918
319,10:48 It is normal Mercedes I have the same issue on my car ,"
 @alextrifoi7795
 ",6 months ago,0.0,0.0,1.0
320,"If you think a car should last for four times the length of the warranty, forget it and buy a Toyota or Lexus.","
 @67daltonknox
 ",5 months ago,0.0,0.087,0.913
321,T Rex arms ...joins stick of truth ,"
 @jastallion45
 ",6 months ago,0.315,0.0,0.685
322,I can’t unsee Bender ,"
 @Novilicious
 ",6 months ago,0.0,0.0,1.0
323,"Matt, there's no cost saving at all. You're basically offsetting what you would normally pay in petrol to electricity. And I don't know about UK, but in Australia electricity prices have gone up 30% in the last 8 mths meanwhile fuel prices are finally starting to drop. Which negates the purchase of a plug in hybrid. Aside the fact that a typical Mercedes owner doesn't give a shit about saving dollars.","
 @dsamusic5043
 ",6 months ago (edited),0.054,0.076,0.869
324,2:20 Anyone else notice that they used the Audi Q3 photo with the Audi Q5 price  If you're going to work for a car company... learn about cars first ,"
 @theoneandonlyshelley
 ",6 months ago (edited),0.0,0.0,1.0
325,Just too expensive! Would consider buying if it was 10k cheaper.,"
 @atthelord
 ",6 months ago,0.0,0.0,1.0
326,Mercedes is moving more and more towards the Chinese market every day.,"
 @arvinghannad1087
 ",6 months ago,0.0,0.0,1.0
327,"Matt, seriously the GLC isn’t hard to control. Just…. Why are you like this","
 @matic8255
 ",3 months ago,0.151,0.187,0.663
328,Any idea when a coupe version will be available?,"
 @anthonyj.feghali4612
 ",6 months ago,0.0,0.0,1.0
329,You could build a car from Lego and still have less plastic than a merc,"
 @stevenpostlethwaite2631
 ",6 months ago,0.0,0.0,1.0
330,"I love my AMG GLC 43 and can’t wait for the new one. 

SUV > car","
 @dalaanibombina8822
 ",5 months ago,0.244,0.0,0.756
331,Matt just slide your finger again to open the panoramic roof,"
 @RRCProductions_official
 ",6 months ago,0.0,0.0,1.0
332,"Mercedes makes lovely cars. Very luxurious and wonderful. However, SUVs are just pointless, I'd just go for one of the saloons or estates, because there's really no need for all that nonsense of higher ride height, and better view of the road and more practicality. To be fair, I'd just save money and go for a Skoda Octavia, even if I went for a plug-in hybrid, because Skoda makes great cars these days with tech, very fuel efficient and not bad price either, and the boot is just better than an SUV, even some of the largest SUVs!","
 @josephmarsh8235
 ",6 months ago,0.248,0.044,0.708
333,Does Mercedes c series use Renault engine or not?,"
 @fs765
 ",6 months ago,0.0,0.0,1.0
334,Teutonic branded vehicles happens to be on the top 10 least reliable list for the past 5 years,"
 @yslee1401
 ",1 month ago,0.101,0.0,0.899
335,"I have a glc 350e hybrid, it is useless, I can only charge up to 13 miles, while I am driving, I decided not to install the charger in the house since we are renting the place and about to move in a year, so paying around $1400 for installation and plus the charges isn't worth it.","
 @OK-hw1kx
 ",4 months ago,0.0,0.12,0.88
336,You have a schtick again. Nice spiel.,"
 @onlinemuseum4130
 ",5 months ago,0.359,0.0,0.641
337,How many more generations until driver and co driver are seperated by an actualy wall?,"
 @Raven16691
 ",6 months ago,0.0,0.0,1.0
338,Looks good…feels cheap…is expensive…like every other mercedes,"
 @sorenlaudamus2287
 ",6 months ago,0.0,0.0,1.0
339,I can’t unsee Bender now,"
 @jz7551
 ",6 months ago,0.0,0.0,1.0
340,"It is good, he didn't break anything in the car.","
 @goranmancevski5550
 ",6 months ago,0.244,0.0,0.756
341,Not sure why all these auto journalists are so obsessed with “fake exhausts”. They are necessary to be that way when towing. Trying towing with SUV with exhaust pouting out straight. All these companies are smarter than the YouTube guy.,"
 @rahulverma638able
 ",2 months ago,0.106,0.138,0.756
342,"16:39 That was really really crappy what you did right there. You shocked the other driver, stole their right of way, and put yours and others' lives in danger. You weren't patient. If the other driver wouldn't have stopped (which you assumed she would), you would have to answer the police and pay for the damages. People who do such crap, should be stripped off their driving licence, because this clearly isn't safe driving. I don't know if you did it for fun purpose; frankly, it was no fun to watch! This is just not acceptable! Especially if you are sitting in a Mercedes. Leave the low-life shit for BMW and AUDI drivers, and please honor the car and drive it with prestige. If I could ever afford this car, I would certainly drive in a way which would tell people on the road, that I really do deserve it :)

Generally, you guys are making amazing content. Love it!
Cheers!","
 @syedarmaghanhassan4652
 ",4 months ago (edited),0.177,0.144,0.68
343,"hard pass, imagine paying that much for a ICE","
 @fauxtool952
 ",6 months ago,0.0,0.167,0.833
344,"I wish Matt would stop banging on about fake exhausts.  We get it , you don’t like them, but you need to realise that manufacturers don’t make their choices based on carwow reviews. Get your ego in check, Matt.","
 @Mark-Stone
 ",6 months ago (edited),0.088,0.127,0.784
345,Mat can you drag race a Tesla Model S Plaid against a Lucid Air with The Stig?,"
 @okithdesilva129
 ",6 months ago,0.0,0.128,0.872
346,"I like everything apart from ...
- It's plug in - don't want stupid sockets on my external walls - potential hazard which can be avoided.
- Looks like some bulbous bus, and is definitely NOT a car.
Yes, I'm biased, but entitled to my opinion, like everyone else.
Al.","
 @alantoms3263
 ",6 months ago,0.247,0.113,0.64
347,lovely car,"
 @billdell3051
 ",5 months ago,0.792,0.0,0.208
