,Comment,id,date,Pos,Neg,Neu
30,"Chi dice che assomiglia alla Puma dovrebbe ripassare un po' di storia della Maserati (che i tanti su YouTube che dicono di essere appassionati di auto dovrebbero conoscere), visto che questo design è un evoluzione di quello della 3200 GT. Usato anche da Giugiaro per la Grande Punto.
Semmai è la Puma che ha copiato in parte dalla Maserati e un po' da Aston Martin, non il contrario.","
 @mattiabertero
 ",1 year ago,0.072,0.099,0.828
31,"Davanti quando la vedi arrivare con quelle luci sembra una Jaguar E-Pace, non ha un design originale e le Maserati costano e si svalutano davvero troppo, anche se devo riconoscere che i motori sembrano non aver nulla da invidiare ai migliori tedeschi. Le Porsche però offrono più valore e blasone sportivo per il prezzo.","
 @MrPagnu
 ",1 year ago,0.047,0.0,0.953
32,Bellissima !!,"
 @pininsa
 ",4 months ago,0.0,0.0,1.0
33,un altro successo di MASERATI.interni stupendi .linea fantastica,"
 @gabrieleguerra1875
 ",1 year ago,0.0,0.0,1.0
34,"Gran macchina, beato chi se la può permettere","
 @fabian78
 ",1 year ago,0.0,0.0,1.0
35,"Senza dubbio è la Puma che ha copiato le linee da un modello Maserati vecchio. Sulla Grecale però non le avrei ricalcate, il paragone seppur insensato viene fatto e questo senza dubbio rappresenta un problema per dei potenziali clienti. Mi sarebbe piaciuto vedere linee diverse sull'anteriore che mi fa un pó storcere il naso.","
 @AC-zy5ke
 ",1 year ago,0.045,0.0,0.955
36,"In manovra si possono usare i padel + / - 
Secondo me, meglio perche le mani rimangono sul manubrio.","
 @FabioManca-vj2hz
 ",1 month ago,0.0,0.0,1.0
37,"Mi piace, lo preferisco alla Macan per essere piu elegante, innovativa e pratica.","
 @gotzonercilla1513
 ",1 year ago,0.0,0.0,1.0
38,"Love it ️ 
","
 @carmelosaia1583
 ",1 year ago,0.808,0.0,0.192
39,"Sono l' unico a trovarla bella? interni top, e finalmente digitale","
 @antonioscarmato4289
 ",1 year ago,0.184,0.0,0.816
40,"Guidata, nn mi ha convinto particolarmente...l'allungo è notevole, i cambi marcia impercettibili, la qualità alta, ma ai bassi sinceramente mi aspettavo di più...ha la parte elettrica sulla sovralimentazione ( quindi riduce tanto il turbolag) ma nn avendola sulla parte motrice nn ha quello spunto cattivo che può avere un Tucson ibrido ( guidato, e ai bassi ne ha di più). Se sistemato quell'aspetto ( e lo si può fare benissimamente)diverrebbe veramente mostruosa","
 @quirinobestsalicchio783
 ",7 months ago,0.104,0.0,0.896
41,"Nello studio fotografico bellissima...vista poi nel contesto normale perde un po' anche se è da vedere da vicino...il volante poteva essere più personale (sembra quello della Golf 7/maggiolino),interni belli specie i display e l'orologio,posteriore bello e bilanciato (i fari un po' fiat tipo),il frontale bello ma quei fari potevano essere più marcati e magari orizzontali o cmq più aggressivi (la Ford Puma li ha più personali)","
 @eugenioformisano6091
 ",1 year ago,0.036,0.108,0.856
42,per me è molto bella; attendiamo di poterla ordinare,"
 @mauroboroni7807
 ",1 year ago,0.0,0.0,1.0
43,"Davanti è troppo simile all'ultimo modello della Ford Puma soprattutto per quel che riguarda i fari e dietro ricorda un po' la Jaguar F-Pace / Mercedes GLE mod.2021.
È una gran macchina sicuramente ma esteticamente soprattutto sul davanti mi sarebbe piaciuto se l'avessero fatta con un'identità più da suv","
 @marcomariani5398
 ",1 year ago (edited),0.0,0.077,0.923
44,🇮🇹,"
 @brunomazzeo4562
 ",1 year ago,0.0,0.0,1.0
45,Ma quello all'inizio è il mitico piazzale di Gale e Bordons!,"
 @albertocarrara7559
 ",1 year ago,0.0,0.0,1.0
46,"Come già detto da altri piu"" che alla C20 assomiglia piu"" alla Ford Puma e il posteriore la Stelvio un mix di macchine poco originale . Questa Grecale dovrebbe rilanciare la Maserati , se ne vedono pochine in giro in generale . Forse venderà piu"" della Stelvio che già se ne vedono poche ma non credo vada disturbare la Porsche Macan ne le altre ne tantomeno la Range Rover Sport .","
 @lucianoadami7231
 ",1 year ago,0.0,0.0,1.0
47,Che meraviglia,"
 @francefrance7800
 ",1 year ago,0.0,0.0,1.0
48,More luxurious Stelvio. Identical design and platform...,"
 @vlada18081983
 ",1 year ago,0.0,0.0,1.0
49,Fanali posteriori Della Stilo !!,"
 @k8for
 ",1 year ago,0.0,0.0,1.0
50,"Il miglior suv per rapporto qualità/prezzo, a mio avviso resta volvo xc60, soprattutto con l’ultimo aggiornamento","
 @albertobianchi9454
 ",1 year ago,0.0,0.0,1.0
51,"Per me potevano dargli una 50ina di cavalli in più per farle superare la Urus. Per 2 decimi sarebbe bastato anche meno. Qui ha influenzato il peso maggiore, infatti ha le stesse prestazioni della AR  Stelvio. Ci sono persone che fanno solo questo tipo di confronto e Penso che un marchio storico e glorioso (più di Lamborghini) lo avrebbe meritato. Naturalmente mi riferisco alla versione più potente.","
 @GANDALF-ml7ck
 ",1 year ago (edited),0.072,0.0,0.928
52,Qualcuno sa come si riduce la luminosità dello schermo in basso dove ci sono i comandi del climatizzatore?,"
 @ennioannio3191
 ",2 months ago,0.0,0.0,1.0
53,"Già il fatto che molte persone dicano che il frontale somiglia alla Ford Puma, significa che hanno toppato in pieno. Una Maserati deve essere assolutamente originale","
 @mariobotti1952
 ",1 year ago,0.0,0.0,1.0
54,"Qualche mio pensiero: 
Il primo punto è sul quel orologio... ok gli schermi touch ci vogliono ormai sono la moda e ti permettono di controllare tutto... ma l'orologio NO.. su un auto di lusso incastonare un bel orologio di marca analogico da proprio l'idea di lusso, tanto più che i G laterali non interessano a nessuno... li guardi una volta così per vedere e poi mai più stesso per acceleratore/freno. Mentre un orologio analogico fa tutt'altra scena.
Due vuole sfidare Macan e altri suv di lusso MA l'unico motore a 6 cilindri sta sopra i 100mila!!! E per un 4 cilindri, seppur con 330cv si parte da 75mila... il numero di cilindri conta quando si parla di queste cifre soprattutto in mercati come quello Americano (abituato ai V8) e quello cinese che è fatto di ostentazione. Vuoi fare un suv di lusso i motori devono essere tutti ALMENO con 6 cilindri. Per il resto l'auto è davvero bella e spero possa vendere tantissimo e magari tirasi dietro qualche Stelvio in più... auto che non ha avuto il successo che meritava.","
 @ansolfa
 ",1 year ago,0.033,0.0,0.967
55,Questa l'anno azzeccata. Bellissima!!!,"
 @luiginoriello6829
 ",1 year ago,0.0,0.0,1.0
56,Is the yellow color available only for the trofeo??,"
 @b737ngcockpitview9
 ",1 year ago,0.0,0.0,1.0
57,"Sono un felice possessore di questa splendida auto.. Nulla da ridire quasi su tutto. Il problema ? Che a volte, come nel mio caso, la Maserati si perde in un bicchiere d'acqua... Il treno di gomme di primo equipaggiamento, Continental Ecocontact, sono davvero pessime per questa auto. Auto che ha un beccheggio esagerato, rumore di rotolamento degli pneumatici.. Insomma un disastro. Il treno estivo di primo equipaggiamento contribuisce in maniera sostanziale a modificare il piacere di guida di questa auto costringendomi ad utilizzare la taratura sport degli ammortizzatori per avere un feedback quanto meno accettabile. La cosa veramente strana che mi ha portato a fare queste considerazioni è che ho sostituito il treno di gomme estive di primo equipaggiamento con delle Bridgestone invernali. Tutta un'altra musica!!!! Con le ""invernali"" l'auto è completamente diversa.. Stabile, non beccheggia, più silenziosa cose che di solito non capitano con gli pneumatici invernali. Evidenziato il problema a Maserati, la risposta è stata che è tutto in ordine e che così doveva essere. Che roba !  Ma come si fa ?","
 @luke19711000
 ",6 months ago,0.038,0.0,0.962
58,This blue color looks nice,"
 @user-pv7jy9tg8r
 ",4 months ago,0.412,0.0,0.588
59,L'innata capacità italiana di riscaldare la minestra ,"
 @stefanopanzetti1760
 ",1 year ago,0.0,0.0,1.0
60,"Looks way better than a Macan, and Porsches are a dime a dozen.","
 @jge123
 ",5 months ago,0.244,0.0,0.756
61,Complimenti che spettacolo ️. Almeno non è una Polo o una Golf con le ruote più alte con lo stemma Audi o Seat,"
 @alfredomolteni
 ",1 year ago,0.0,0.0,1.0
62,"L’ho vista talmente tante volte in questi giorni che sono passato da vederne la somiglianza con la Puma a configurarla per scoprirne l’effettivo prezzo…

P.S. La 2.0 è forse un po’ misera visto il corpo vettura, la 3.0 è sicuramente più godibile…ma il downsizing ormai colpisce tutti, anche Maserati.","
 @drivingjack_
 ",1 year ago,0.0,0.0,1.0
63,La voglio...,"
 @kaen7632
 ",1 year ago,0.0,0.0,1.0
64,"Da possessore Maserati, rimango un po deluso. Non c'è un progetto chiaro. E se l'idea è quella di competere nello stesso campo con BMW o marche similari, ... è una battaglia persa. Sulla tecnologia, dai fari laser alle telecamere 360, alla guida connessa ed altro non si compete. Quindi, se non si sale,...e MOLTO, sulla qualità generale dei pellami e delle finiture, ... non so come Maserati ne uscirà. Non so se mi spiego,...ma Maserati dovrebbe fare Maserati. Costose e super rifinite. Dovrebbe alzarsi e competere con RollsRoyce, Bentley....qua invece si scende e se si scende, i colossi tedeschi hanno miliardi di euro in ricerca da giocarsi per stare sempre avanti. La mia Ghibli motore Ferrari, ha l'infotainment di una jeep...la mia Bmw di 10 anni fa è sicuramente più avanti.  Questa nuova Maserati, pur essendo un ottimo prodotto, non è all'altezza di quello che era il marchio. Spero di sbagliarmi,...ma per ora, non credo gli utili della società stiano andando a gonfie vele...lo dico da italiano orgoglioso ceh vorrebbe qualcosa di più! O si fa la fine della Jaguar degli anni passati. Bisogna avere chiaro chi si vuole essere.","
 @ALEMAN42324
 ",1 year ago,0.045,0.043,0.913
65,"Maserati is a terrible car overall. They have lack lustre performance in each segment compared to BMW and Mercedes’ with a BMW m4 and M3 awd clear winners. Followed by Mercedes’ c63 s.
The Maserati interiors lack any design thought or consideration-Volvo has more luxurious interiors.
The only plus to a Maserati is the startup sound , sound whilst driving, Elegant sporty exteriors and one of the best badge designed in the business.
If you want the best sports car under 250k aud go with a BMW m4 awd or a BMW m3 awd.","
 @wideawakechanel8787
 ",1 year ago,0.176,0.073,0.751
66,Che bella questa Jaguar E Pace!!!!,"
 @triolemanuel1661
 ",1 year ago,0.0,0.0,1.0
67,Bellissima,"
 @sbp6326
 ",1 year ago,0.0,0.0,1.0
68,"Ciao
devo dire molto bella , un appunto Voi dichiarante che le folgore SARÀ In concorrenza Con Tesla Model Y bè Sinceramente credo che Grecale sarà mi gliore e più elegante di tesla al netto delle tecnologie Impiegate , le finiture e il design di Grecale è secondo me superiore.
la Model Y da l'idea di Scatolone su 4 Ruote","
 @goosecatcomunication
 ",1 year ago,0.0,0.056,0.944
69,Che differenza di guida tra GT e Modena ?…,"
 @alfoguido
 ",1 year ago,0.288,0.0,0.712
70,"@Motor1, quando farete il perché comprarla della nuova Ford Fiesta?","
 @andreapetruzzelli8080
 ",1 year ago,0.256,0.0,0.744
71,Posteriormente le luci sono molto Jaguar moderne nel taglio,"
 @dolcevita9531
 ",1 year ago,0.0,0.0,1.0
72,Pazzesca!,"
 @lucaloiodice3025
 ",1 year ago,0.0,0.0,1.0
73,"Bella la nuova Ford Puma, é proposta anche a GPL?","
 @matteostevanato3575
 ",1 year ago,0.0,0.0,1.0
74,un momento fammi capire .... avete fatto il test drive e con la tonale ancora no????,"
 @roarpal6314
 ",1 year ago,0.0,0.0,1.0
75,Comunque la grecale ,"
 @lucatrinchera6458
 ",1 year ago,0.0,0.0,1.0
76,"Non amo particolarmente i nuovi frontali Maserati, decisamente poco aggressivi e quel doppio schermo centrale non mi piace affatto, almeno i comandi del clima li avrei preferiti fisici. Per il resto grandissimo mezzo sia per estetica che per caratteristiche tecniche. Bello anche vedere i soliti roditori che cercano somiglianze ovunque per screditare un mezzo la cui ruota di scorta vale quanto tutta la loro auto.","
 @THEREALSWOPPER
 ",1 year ago,0.0,0.0,1.0
77,"Ciao Giuliano, ma sei andato in Brianza? Nelle zone del duo GaleBordons? ","
 @gerardodandrea1166
 ",1 year ago,0.0,0.0,1.0
78,Scusate ma posso sapere che colore è? E' blu nobile o nero?,"
 @giuseppe7956
 ",10 months ago,0.0,0.0,1.0
79,,"
 @edoardoapprendi212
 ",1 year ago,0.0,0.0,0.0
80,Ma differenza tra il 300 CV e il 330 CV ... Cioè non riesco a capirne appieno il significato di farne un allestimento con soli 30 CV in piu,"
 @Vezzowrx
 ",8 months ago,0.0,0.0,1.0
81,Purtroppo manca l’effetto Waoo!,"
 @filoped1
 ",1 year ago,0.0,0.0,1.0
82,"Può essere anche perfetta,rimane sempre una macchina che doveva essere sul mercato già almeno 6-7 anni fa. Venderà bene per qualche mese poi ....","
 @andreiarama8745
 ",1 year ago,0.0,0.0,1.0
83,Il dilagare dei segmento Suv nei brand sportivi oramai li sta sempre più rendendo dei marchi generalisti e non più iconici ed identificativi come erano invece un tempo. ...e tra poco ahimè si aggiungerà anche Ferrari,"
 @fabiocastellaneta3408
 ",1 year ago,0.0,0.0,1.0
84,Solo a me il frontale ricorda la nuova ford puma? è identico ahahaha,"
 @jacopotortelli4666
 ",10 months ago,0.0,0.0,1.0
85,"Anch'io vedo come tanti altri, poco design Maserati","
 @marcobelletti5297
 ",1 year ago,0.0,0.0,1.0
86,️️️,"
 @paolobreda3123
 ",1 year ago,0.0,0.0,1.0
87,"Non hai parlato del motore sensazioni alla guida coppia risposta al gas allungo, sound","
 @77Picchetto
 ",1 year ago (edited),0.0,0.0,1.0
88,super maserati,"
 @Samsam-ih6hq
 ",1 year ago,0.796,0.0,0.204
89,Fari muso e linea della porsche. Con un tocco della Stelvio.,"
 @stefanocatacci8044
 ",7 months ago,0.0,0.0,1.0
90,"Finalmente Maserati si sveglia, posso smettere di offenderla","
 @matteogiannotti1669
 ",1 year ago,0.0,0.0,1.0
91,Molto bella sia esternamente che internamente.....unica pecca....troppo simile alla jaguar e pace anteriormente!,"
 @corradopadula1425
 ",1 year ago,0.0,0.0,1.0
92,Tanta roba!,"
 @lucaaganetti7931
 ",1 year ago,0.0,0.0,1.0
93,Ma la stessa piattaforma non è stata anche usata per la nuova Grand Cherokee?,"
 @jeanpaul5212
 ",1 year ago,0.2,0.0,0.8
94,Ragazzi gusti personali a me non piace . I fari posteriori sembrano della Fiat tipo e quelli davanti della Ford …. Dentro molto bella .,"
 @ninino83
 ",1 year ago,0.0,0.0,1.0
95,Fantastica la Maserati Tonale !! ..,"
 @maschioalfa7796
 ",1 year ago,0.0,0.0,1.0
96,Un incrocio fra una Puma e una fiat tipo.,"
 @fabio563
 ",1 year ago,0.0,0.0,1.0
97,Già un restyling della Ford puma?,"
 @michelem4182
 ",1 year ago,0.0,0.0,1.0
98,Ottimo servizio. Quanti kw ha il motore termico?,"
 @maurizioscrocchi6577
 ",7 months ago,0.255,0.0,0.745
99,"non ha nulla di Maserati se non il logo, ma poi la gomma è sottodimensionata in curva a 90 cappotta, comunque bella questa alda romeo stelvio fatta con componenti della ford puma haha","
 @true2141
 ",1 year ago (edited),0.157,0.0,0.843
100,Ragazzi Quando fare il test drive dell Alfa Tonale ?,"
 @lionking5594
 ",1 year ago,0.0,0.0,1.0
101,"Bella e...niente da dire,ma a inizio video metto il dito sulla griglia frontale,ed è palesemente una Macan,no hate.","
 @toyo5078
 ",1 year ago,0.0,0.198,0.802
102,Bella la Ford Puma al quadruplo del prezzo...,"
 @stefano806
 ",1 year ago,0.0,0.0,1.0
103,Quando fate perché comprarla???,"
 @gdavide73
 ",1 month ago,0.0,0.0,1.0
104,"Non so quale scegliere tra questa e la Macan....Sto diventando pazzo.
È un mese che ci sto pensando e non riesco a prendere una decisione.","
 @atreyu6844
 ",1 year ago (edited),0.0,0.0,1.0
105,"Possiedo una Granturismo, cosa ne penso di questo 4 cilindri 2000 cc? E di tutta questa auto? Tristezza infinita","
 @marcofrancini2959
 ",1 year ago,0.0,0.0,1.0
106,Non le tira dietro neanche le ciabatte alla Macan…,"
 @I_Am_The_Stig
 ",1 year ago,0.0,0.0,1.0
107,Ma siete a Montevecchia in provincia di Lecco?,"
 @treniinlombardia8675
 ",1 year ago,0.0,0.0,1.0
108,Mai vista in giro. Ma ne vendono?,"
 @stefra8685
 ",3 months ago,0.0,0.0,1.0
109,sono l'unico che vede i fanali della Fiat Tipo posteriormente?,"
 @giacomosanna7564
 ",1 year ago,0.0,0.0,1.0
110,"Peso uguale consumo le italiane Oggi sono all'avanguardia con meno peso, perché sono fatte di lega leggera non c'è confronto con le tedesche","
 @massimolerose9752
 ",1 year ago,0.0,0.0,1.0
111,Quando la Puma prende il viagra...,"
 @vxveleno
 ",1 year ago,0.0,0.0,1.0
112,Possiamo anche chiamarla maserati pumacan,"
 @pyro_02
 ",1 year ago,0.0,0.0,1.0
113,La linea e goffa senza personalità a mio avviso sono i SUV in generale ad essere brutti però alle gente piacciono quindi buon divertimento.,"
 @vittoriociani7787
 ",2 months ago,0.0,0.0,1.0
114,"Stelvio, giulia, grecale sono ottime auto con un gran handling, ma scadentissime   esteticamente parlando. La giulia somiglia ad una serie 3 in un modo a dir poco impressionante, la grecale mi ricorda la Ford puma.. devono ASSOLUTAMENTE affidarsi a carrozzieri come giugiaro,  bertone, Zagato..non posso affidare qst progetti estetici a ragazzi che prendono spunto da audi e bmw.. non possono perdersi in un bicchiere d acqua.. la qualità c e","
 @wildsic
 ",10 months ago,0.0,0.0,1.0
115,"Spero avrà successo, perché merita, peccato sia un auto per ricchi... altrimenti la comprerei subito","
 @nicomancinelli2031
 ",1 year ago,0.0,0.0,1.0
116,"Design vecchio, se gli togli i fari a led potrebbe tranquillamente essere un auto uscita nel 2008. Come la Levante prima del restyling, sembrava una Kuga da dietro, questa invece una Puma da davanti. Seriamente spendereste quasi 100 000€ per questa macchina?","
 @-ndr-cci4328
 ",1 year ago (edited),0.0,0.0,1.0
117,Bella questa Stelvio ,"
 @gm92player79
 ",1 year ago,0.0,0.0,1.0
118,Maledetto benzina!! Questa con un 3.0 Diesel sarebbe stata top.,"
 @Bla87464
 ",2 days ago,0.209,0.0,0.791
119,speriamo che almeno che con il suvvettino riescano a risanare un po la situazione disastrosa che vivono,"
 @Anziio
 ",1 year ago (edited),0.0,0.194,0.806
120,Bella molto...ma il.muso sembra un incrocio della puma e della Jaguar e-pace!,"
 @leonardosbarberi4160
 ",1 year ago,0.0,0.0,1.0
121,A me sembra una Puma col posteriore della Fiat Tipo,"
 @dandiesis9525
 ",1 year ago,0.0,0.0,1.0
122,Molto più bella in questa configurazione meno appariscente....,"
 @umbertodoge4600
 ",1 year ago,0.0,0.0,1.0
123,Dietro ricorda la Fiat Tipo...altro che Maserati del passato,"
 @andreabalani3308
 ",1 year ago,0.0,0.0,1.0
124,"Maserati con un 2.0........
Voi che dite?
Io non so che dire","
 @h3ro769
 ",1 year ago,0.0,0.23,0.77
125,Gruppi ottici anteriori direi no,"
 @digitale78
 ",1 year ago,0.0,0.355,0.645
126,"Una Ford Puma il frontale ,il posteriore sulla base della levante un po' deludente a parte gli interni belli aggiornati agli standard delle rivali .... Comunque Delusione progetti Ripetitivi.","
 @giuseppe.55
 ",11 months ago (edited),0.0,0.118,0.882
127,"Bene amici di HD Motor… ah, no","
 @michelebicc6983
 ",1 year ago,0.0,0.268,0.732
128,Non c'è una versione Plug In???? ,"
 @ILMarcoG7369
 ",1 year ago,0.0,0.0,1.0
129,IL Volante è della Passat... ,"
 @bmwbmw4038
 ",1 year ago,0.0,0.0,1.0
130,Ma sulla tonale non potevano fare il 330 ? Come Maserati!,"
 @lucatrinchera6458
 ",1 year ago,0.0,0.0,1.0
131,Maserati 2.0 ibrida...️️️️️,"
 @ivandagscience
 ",1 year ago,0.0,0.0,1.0
132,Bella questa Ford Puma !,"
 @steno94
 ",1 year ago,0.0,0.0,1.0
133,Peccato il frontale che sembra una Ford Puma,"
 @simoneangelozzi2072
 ",1 year ago,0.0,0.0,1.0
134,Va venduta per forza sul mercato cinese o americano,"
 @LucianoLopesLima
 ",1 year ago,0.0,0.0,1.0
135,Porsche Macan + Jaguar E-Pace = Maserati Grecale,"
 @dronzilla6405
 ",1 year ago,0.0,0.0,1.0
136,anche maserati rip come porsche ect,"
 @rudicom4974
 ",1 year ago,0.0,0.0,1.0
137,Chiamatemi pazzo ma in bel 2.2 diesel da  250 cv lo vedrei bene su questo modello,"
 @giuseppepacella283
 ",1 year ago,0.0,0.0,1.0
138,Ma sono solo io che non la vedo una vera maserati stilisticamente parlando,"
 @andreafurlani3611
 ",1 year ago,0.0,0.0,1.0
139,opinione personale ed opinabilissima ma il Frontale l'hanno completamente cannato..,"
 @charliefreedoom9712
 ",1 year ago,0.0,0.0,1.0
140,"Sn stato in concessionaria!!! Bee!!! Ad esserne sincero sn un po’ scontento!!! L anteriore non si capisce se è una Ford puma o una porche!!!! Interni da dimenticare, troppo plasticosa, l unica cosa che mi è piaciuta è solo il posteriore!!!! Tutta la vita la Levante!!!! Meglio andare su Tonale, costa di meno ed è decisamente più bella!!!!","


@Marcofabianiofficial


 
 @Marcofabianiofficial
 








",1 year ago,0.0,0.0,1.0
141,..potevano impegnarsi di più con lo stile...,"
 @andreaberetta6918
 ",1 year ago,0.0,0.0,1.0
142,"Come gia' ho scritto, un motore 2.2jtd da 220/240cv ci stava a pennello... coppia e potenza con il giusto consumo (  13/15 km.litro) 
85 mila euro per un motorino 2litri 4 cilindri, che fara' i 6/7 kmlitro reali non mi fa esultare di gioia!
Venderanno poche... la gente non e' gonza!","
 @luketheluxe5785
 ",1 year ago (edited),0.0,0.0,1.0
143,"Eh però, non è diesel.","
 @TheSuperfaina91
 ",1 year ago,0.0,0.0,1.0
144,"beh che dire, di ibrido non ha nulla, consuma come una petroliera avendo un motore piccolo 2000cc, e costa una follia....","
 @giorgiobocca3885
 ",8 months ago,0.103,0.128,0.769
145,Di Maserati c'è solo il nome,"
 @bongy4059
 ",1 year ago,0.0,0.0,1.0
146,Bella sta Puma oh,"
 @spaccaani4959
 ",1 year ago,0.0,0.0,1.0
